date,symbole,interval,rv,n_barres,vol_annualisee_%
2026-07-16,PG,5m,0.0001860428535,77,21.65243614
2026-07-16,SAN.PA,5m,0.0001301983446,101,18.11352612
2026-07-16,SAP.DE,5m,0.0003639007198,101,30.28250013
2026-07-16,SI=F,5m,0.0007505163876,274,43.489094
2026-07-16,SIE.DE,5m,0.0004411544088,101,33.34230211
2026-07-16,SOLUSDT,5m,0.0005765602198,287,38.1173419
2026-07-16,TSLA,5m,0.0004438333084,77,33.44338406
2026-07-16,TTE.PA,5m,0.0002954141218,101,27.28449352
2026-07-16,UNH,5m,0.001051962632,77,51.48733661
2026-07-16,USDCAD=X,5m,8.394221694e-06,287,4.599286757
2026-07-16,USDCHF=X,5m,1.419127147e-05,287,5.980134121
2026-07-16,USDJPY=X,5m,4.04961903e-06,287,3.194532823
2026-07-16,V,5m,8.316996882e-05,77,14.47716552
2026-07-16,XOM,5m,0.0001409992337,77,18.84988246
2026-07-16,XRPUSDT,5m,0.0004386373257,287,33.24704589
2026-07-16,ZW=F,5m,0.0006610631865,209,40.81518382
2026-07-16,^FCHI,5m,4.263721842e-05,101,10.36560613
2026-07-16,^GDAXI,5m,7.826665557e-05,101,14.04393008
2026-07-16,^GSPC,5m,2.829398621e-05,77,8.443982783
2026-07-16,^HSI,5m,8.125082524e-05,69,14.30916069
2026-07-16,^KS11,5m,0.001649161821,71,64.46617555
2026-07-16,^N225,5m,0.0002292660442,67,24.03643966
2026-07-16,^NDX,5m,8.849029485e-05,77,14.93303529
2026-07-16,^STOXX50E,5m,4.685308893e-05,101,10.86599209
2026-07-17,0700.HK,5m,0.0005533966709,66,37.34380284
2026-07-17,2330.TW,5m,0.000221750946,52,23.63921284
2026-07-17,6758.T,5m,0.0003194011414,64,28.3705988
2026-07-17,7203.T,5m,0.0003787307666,64,30.89338978
2026-07-17,9984.T,5m,0.001116531626,64,53.04394119
2026-07-17,9988.HK,5m,0.0006642691385,66,40.91403462
2026-07-17,AAPL,5m,0.0003169193528,77,28.26016223
2026-07-17,AIR.PA,5m,0.0002401090986,101,24.59827084
2026-07-17,AMZN,5m,0.0001920319733,77,21.99819476
2026-07-17,ASML.AS,5m,0.0007571966662,101,43.68221147
2026-07-17,AUDUSD=X,5m,1.360487233e-05,257,5.855277814
2026-07-17,BNBUSDT,5m,0.0002649421794,287,25.83900718
2026-07-17,BNP.PA,5m,0.0001707044876,101,20.74066799
2026-07-17,BTCUSDT,5m,0.0003445800867,287,29.46764019
2026-07-17,BZ=F,5m,0.0005829550396,247,38.32814501
2026-07-17,CC=F,5m,0.002327718574,104,76.58884258
2026-07-17,CL=F,5m,0.0006350886452,251,40.00529197
2026-07-17,COST,5m,0.0001551550156,77,19.77348323
2026-07-17,ETHUSDT,5m,0.0005670544525,287,37.80181504
2026-07-17,EURUSD=X,5m,6.165815485e-06,257,3.941808598
2026-07-17,GBPUSD=X,5m,7.387194894e-06,257,4.31459513
2026-07-17,GC=F,5m,0.0002080872593,251,22.89934264
2026-07-17,GOOGL,5m,0.0003519340317,77,29.78042578
2026-07-17,HG=F,5m,0.0001678901538,251,20.56898606
2026-07-17,JPM,5m,0.0002307307272,77,24.1130967
2026-07-17,KC=F,5m,0.003105778436,110,88.46785664
2026-07-17,KO,5m,0.0002174559951,77,23.40916717
2026-07-17,MC.PA,5m,0.0002853479493,101,26.815608
2026-07-17,META,5m,0.0009498336437,77,48.92423512
2026-07-17,MSFT,5m,0.0001968334686,77,22.27151411
2026-07-17,NG=F,5m,0.0004685352069,251,34.36144236
2026-07-17,NVDA,5m,0.0005865879613,77,38.44738824
2026-07-17,NZDUSD=X,5m,1.643862207e-05,257,6.436251053
2026-07-17,PG,5m,0.0001733864822,77,20.90296475
2026-07-17,SAN.PA,5m,0.0002025470181,101,22.59244311
2026-07-17,SAP.DE,5m,0.000494641586,100,35.30576152
2026-07-17,SI=F,5m,0.0007572231624,251,43.68297574
2026-07-17,SIE.DE,5m,0.0002067007938,100,22.82292708
2026-07-17,SOLUSDT,5m,0.0005231009651,287,36.30722286
2026-07-17,TSLA,5m,0.0003397008256,77,29.25826517
2026-07-17,TTE.PA,5m,0.0001003064497,101,15.89881295
2026-07-17,UNH,5m,0.0005435805527,77,37.01111985
2026-07-17,USDCAD=X,5m,8.287369184e-06,253,4.569920168
2026-07-17,USDCHF=X,5m,1.012596378e-05,251,5.051477877
2026-07-17,USDJPY=X,5m,3.287929612e-06,251,2.878468798
2026-07-17,V,5m,0.0001235163718,77,17.6425978
2026-07-17,XOM,5m,0.000141712607,77,18.89750697
2026-07-17,XRPUSDT,5m,0.0004290021111,287,32.87986192
2026-07-17,ZW=F,5m,0.0003395306432,210,29.25093538
2026-07-17,^FCHI,5m,4.64867204e-05,101,10.82342531
2026-07-17,^GDAXI,5m,4.623175363e-05,101,10.79370275
2026-07-17,^GSPC,5m,4.619687474e-05,77,10.78963041
2026-07-17,^HSI,5m,0.0001050073973,69,16.26710303
2026-07-17,^N225,5m,0.0004307947249,67,32.94848565
2026-07-17,^NDX,5m,0.0001691018203,77,20.64307601
2026-07-17,^STOXX50E,5m,5.159197404e-05,101,11.40227059
2026-07-18,BNBUSDT,5m,8.613742563e-05,287,14.73317049
2026-07-18,BTCUSDT,5m,5.944190182e-05,287,12.23901927
2026-07-18,ETHUSDT,5m,0.0001134628818,287,16.9093602
2026-07-18,SOLUSDT,5m,0.0001630097843,287,20.26782318
2026-07-18,XRPUSDT,5m,0.0001274850043,287,17.92378896
2026-07-19,BNBUSDT,5m,8.568079131e-05,287,14.69406663
2026-07-19,BTCUSDT,5m,9.253363446e-05,287,15.2703883
2026-07-19,ETHUSDT,5m,0.0002416862624,287,24.67892585
2026-07-19,SOLUSDT,5m,0.000279957232,287,26.5611036
2026-07-19,XRPUSDT,5m,0.0001887947175,287,21.81198496
2026-07-20,005930.KS,5m,0.002842684485,71,84.63784557
2026-07-20,0700.HK,5m,0.0004394070932,66,33.27620584
2026-07-20,2330.TW,5m,0.0003272277159,52,28.71609033
2026-07-20,9988.HK,5m,0.0006596460597,66,40.77141242
2026-07-20,AAPL,5m,0.0002334384802,77,24.25417428
2026-07-20,AIR.PA,5m,0.0001381207331,101,18.65648004
2026-07-20,AMZN,5m,0.0001461182369,77,19.18900615
2026-07-20,ASML.AS,5m,0.0005145345484,101,36.00870814
2026-07-20,AUDUSD=X,5m,1.159972924e-05,287,5.406599456
2026-07-20,BNBUSDT,5m,0.0002937361771,287,27.20689556
2026-07-20,BNP.PA,5m,0.0001647574124,101,20.37617921
2026-07-20,BTCUSDT,5m,0.0005270658897,287,36.44456121
2026-07-20,BZ=F,5m,0.001367459312,258,58.70261891
2026-07-20,CC=F,5m,0.002958590932,104,86.34610094
2026-07-20,CL=F,5m,0.001336496902,275,58.03423295
2026-07-20,COST,5m,8.321817401e-05,77,14.48136038
2026-07-20,ETHUSDT,5m,0.0008111070428,287,45.21050484
2026-07-20,EURUSD=X,5m,7.22333052e-06,287,4.266473123
2026-07-20,GBPUSD=X,5m,8.267906711e-06,287,4.564550899
2026-07-20,GC=F,5m,0.0001474879965,275,19.27873832
2026-07-20,GOOGL,5m,0.0001340814554,77,18.38165574
2026-07-20,HG=F,5m,0.0001577443752,275,19.93779891
2026-07-20,JPM,5m,9.929829621e-05,77,15.81871381
2026-07-20,KC=F,5m,0.005884641868,110,121.7756031
2026-07-20,KO,5m,9.457526188e-05,77,15.43792926
2026-07-20,MC.PA,5m,0.0002372114435,101,24.4493934
2026-07-20,META,5m,0.0002456878745,77,24.88239224
2026-07-20,MSFT,5m,0.0001332024487,77,18.32130374
2026-07-20,NG=F,5m,0.0004770559763,273,34.67248275
2026-07-20,NVDA,5m,0.0002380447399,77,24.4922997
2026-07-20,NZDUSD=X,5m,2.298365147e-05,287,7.610440309
2026-07-20,PG,5m,6.929394712e-05,77,13.21441435
2026-07-20,SAN.PA,5m,0.0001051101526,101,16.27506021
2026-07-20,SAP.DE,5m,0.0004044318167,101,31.92441351
2026-07-20,SI=F,5m,0.0007099722436,275,42.29810934
2026-07-20,SIE.DE,5m,0.0002132258825,101,23.1803629
2026-07-20,SOLUSDT,5m,0.0008472082309,287,46.20567868
2026-07-20,TSLA,5m,0.0003330629613,77,28.97099692
2026-07-20,TTE.PA,5m,0.000127713357,101,17.93983444
2026-07-20,UNH,5m,0.0002793005142,77,26.52993207
2026-07-20,USDCAD=X,5m,9.371912007e-06,287,4.859754959
2026-07-20,USDCHF=X,5m,1.380153102e-05,287,5.897445055
2026-07-20,USDJPY=X,5m,3.097765554e-06,287,2.793988045
2026-07-20,V,5m,9.455852812e-05,77,15.43656344
2026-07-20,XOM,5m,0.000143051219,77,18.98654976
2026-07-20,XRPUSDT,5m,0.0006520776094,287,40.5368422
2026-07-20,ZW=F,5m,0.0004636989865,209,34.18364296
2026-07-20,^FCHI,5m,5.422418748e-05,101,11.68952319
2026-07-20,^GDAXI,5m,6.7407206e-05,101,13.03327124
2026-07-20,^GSPC,5m,3.336898952e-05,77,9.170051994
2026-07-20,^HSI,5m,0.0001191377247,69,17.32706167
2026-07-20,^KS11,5m,0.001854956468,71,68.37024426
2026-07-20,^NDX,5m,9.078591129e-05,77,15.12549161
2026-07-20,^STOXX50E,5m,6.171070438e-05,101,12.47040396
2026-07-21,005930.KS,5m,0.001365826292,71,58.6675571
2026-07-21,0700.HK,5m,0.0003739898313,66,30.69941978
2026-07-21,2330.TW,5m,0.0002428202279,53,24.73675351
2026-07-21,6758.T,5m,0.0002365154153,65,24.41349722
2026-07-21,7203.T,5m,0.0001864591976,65,21.67665053
2026-07-21,9984.T,5m,0.001213771241,65,55.30554697
2026-07-21,9988.HK,5m,0.001211015978,66,55.24273948
2026-07-21,AAPL,5m,0.0001666998793,77,20.4959434
2026-07-21,AIR.PA,5m,0.0002691422215,101,26.04301054
2026-07-21,AMZN,5m,8.421112085e-05,77,14.56749891
2026-07-21,ASML.AS,5m,0.0003214210302,101,28.46016507
2026-07-21,AUDUSD=X,5m,8.99893243e-06,287,4.762069899
2026-07-21,BNBUSDT,5m,0.0001468240808,287,19.23529785
2026-07-21,BNP.PA,5m,0.0001029258394,101,16.10506489
2026-07-21,BTCUSDT,5m,0.000220523236,287,23.57368352
2026-07-21,BZ=F,5m,0.0006010825308,261,38.91950639
2026-07-21,CC=F,5m,0.002876360284,104,85.13769973
2026-07-21,CL=F,5m,0.0006620173651,275,40.84462951
2026-07-21,COST,5m,0.0001007204611,77,15.93159006
2026-07-21,ETHUSDT,5m,0.0003241727516,287,28.58173077
2026-07-21,EURUSD=X,5m,4.978032399e-06,287,3.541841561
2026-07-21,GBPUSD=X,5m,1.080804423e-05,287,5.218838134
2026-07-21,GC=F,5m,0.0001068262468,275,16.40738072
2026-07-21,GOOGL,5m,8.93366003e-05,77,15.00427382
2026-07-21,HG=F,5m,0.0001288605853,273,18.02022961
2026-07-21,JPM,5m,0.0001156726438,77,17.07322648
2026-07-21,KC=F,5m,0.004869306232,110,110.7729737
2026-07-21,KO,5m,7.95959085e-05,77,14.16268652
2026-07-21,MC.PA,5m,0.0001937996266,101,22.09920947
2026-07-21,META,5m,0.0002068969268,77,22.83375255
2026-07-21,MSFT,5m,8.508415763e-05,77,14.64281657
2026-07-21,NG=F,5m,0.0004790975684,271,34.74659512
2026-07-21,NVDA,5m,0.0001863219076,77,21.66866879
2026-07-21,NZDUSD=X,5m,2.099445735e-05,287,7.273653313
2026-07-21,PG,5m,8.702303151e-05,77,14.80871498
2026-07-21,SAN.PA,5m,0.000177550759,101,21.15249188
2026-07-21,SAP.DE,5m,0.0004018734755,101,31.82328013
2026-07-21,SI=F,5m,0.0005666902493,275,37.78967357
2026-07-21,SIE.DE,5m,9.667562304e-05,101,15.60841344
2026-07-21,SOLUSDT,5m,0.0003011798746,287,27.54946976
2026-07-21,TSLA,5m,0.0002019186942,77,22.55737372
2026-07-21,TTE.PA,5m,0.0001170122752,101,17.17180636
2026-07-21,UNH,5m,0.0001900394838,77,21.88377251
2026-07-21,USDCAD=X,5m,9.902866711e-06,287,4.995520404
2026-07-21,USDCHF=X,5m,1.101894208e-05,287,5.269509849
2026-07-21,USDJPY=X,5m,2.742775808e-06,287,2.629029296
2026-07-21,V,5m,9.8827317e-05,77,15.78115455
2026-07-21,XOM,5m,0.0001878378692,77,21.75664106
2026-07-21,XRPUSDT,5m,0.0005775916724,287,38.15142218
2026-07-21,ZW=F,5m,0.0003417054051,210,29.34446491
2026-07-21,^FCHI,5m,3.939807801e-05,101,9.964093365
2026-07-21,^GDAXI,5m,4.099568992e-05,101,10.16411032
2026-07-21,^GSPC,5m,1.230202525e-05,77,5.567863471
2026-07-21,^HSI,5m,9.046510963e-05,69,15.09874419
2026-07-21,^KS11,5m,0.001024365488,71,50.80748991
2026-07-21,^N225,5m,0.0002233930242,67,23.72657626
2026-07-21,^NDX,5m,3.97916786e-05,77,10.01374206
2026-07-21,^STOXX50E,5m,3.130694577e-05,101,8.882201492
2026-07-22,005930.KS,5m,0.00095015327,71,48.93246612
2026-07-22,0700.HK,5m,0.0004231677767,66,32.6555171
2026-07-22,2330.TW,5m,0.0001864291869,52,21.67490602
2026-07-22,6758.T,5m,0.0001246829813,64,17.72571897
2026-07-22,7203.T,5m,0.0001094572049,64,16.60819545
2026-07-22,9984.T,5m,0.0005350575298,65,36.7198172
2026-07-22,9988.HK,5m,0.0005683342876,66,37.84445012
2026-07-22,AAPL,5m,9.720750702e-05,77,15.65129125
2026-07-22,AIR.PA,5m,0.0005097094308,101,35.83947217
2026-07-22,AMZN,5m,0.0001193835126,77,17.34492582
2026-07-22,ASML.AS,5m,0.0003367714046,101,29.13183722
2026-07-22,AUDUSD=X,5m,1.094139329e-05,287,5.250934306
2026-07-22,BNBUSDT,5m,0.0001552287133,287,19.77817882
2026-07-22,BNP.PA,5m,0.0001490732454,101,19.38206848
2026-07-22,BTCUSDT,5m,0.0001933823016,287,22.0754026
2026-07-22,BZ=F,5m,0.02540836276,244,253.0396691
2026-07-22,CC=F,5m,0.002073251005,104,72.28134291
2026-07-22,CL=F,5m,0.001286209113,275,56.9319503
2026-07-22,COST,5m,5.982178295e-05,77,12.27806553
2026-07-22,ETHUSDT,5m,0.000482541626,287,34.87126177
2026-07-22,EURUSD=X,5m,5.600780845e-06,287,3.756856096
2026-07-22,GBPUSD=X,5m,8.596845937e-06,287,4.654465787
2026-07-22,GC=F,5m,0.0001393180555,275,18.73716894
2026-07-22,GOOGL,5m,0.0001289042787,77,18.02328445
2026-07-22,HG=F,5m,0.0001205316481,274,17.42813109
2026-07-22,JPM,5m,5.982903026e-05,77,12.27880924
2026-07-22,KC=F,5m,0.002785987313,110,83.78954606
2026-07-22,KO,5m,7.182820297e-05,77,13.45388685
2026-07-22,MC.PA,5m,0.0002187359161,101,23.47795793
2026-07-22,META,5m,0.000135626111,77,18.48723342
2026-07-22,MSFT,5m,0.00011042491,77,16.68144997
2026-07-22,NG=F,5m,0.0004527101999,268,33.77617065
2026-07-22,NVDA,5m,0.000316649563,77,28.24813089
2026-07-22,NZDUSD=X,5m,1.574091669e-05,287,6.298183076
2026-07-22,PG,5m,6.446767174e-05,77,12.7459222
2026-07-22,SAN.PA,5m,0.0002086348581,101,22.9294536
2026-07-22,SAP.DE,5m,0.0005020528045,101,35.56927139
2026-07-22,SI=F,5m,0.0005762488696,275,38.10704858
2026-07-22,SIE.DE,5m,0.0001958883455,101,22.2179799
2026-07-22,SOLUSDT,5m,0.0004234849421,287,32.66775251
2026-07-22,TSLA,5m,0.0001654542858,77,20.41922624
2026-07-22,TTE.PA,5m,0.0001627891354,101,20.25410134
2026-07-22,UNH,5m,0.0001934822086,77,22.08110426
2026-07-22,USDCAD=X,5m,6.875981942e-06,287,4.162628316
2026-07-22,USDCHF=X,5m,8.045712619e-06,287,4.502798663
2026-07-22,USDJPY=X,5m,4.879695006e-06,287,3.50668382
2026-07-22,V,5m,7.259917637e-05,77,13.52589829
2026-07-22,XOM,5m,9.028576114e-05,77,15.08377002
2026-07-22,XRPUSDT,5m,0.000351690184,287,29.77010688
2026-07-22,ZW=F,5m,0.0004895927227,208,35.12511439
2026-07-22,^FCHI,5m,5.541154409e-05,101,11.81681392
2026-07-22,^GDAXI,5m,7.549745744e-05,101,13.79324446
2026-07-22,^GSPC,5m,9.549329946e-06,77,4.905538856
2026-07-22,^HSI,5m,6.349033271e-05,69,12.64893823
2026-07-22,^KS11,5m,0.0005817120028,71,38.28725959
2026-07-22,^N225,5m,0.000174896802,67,20.99380721
2026-07-22,^NDX,5m,3.368063928e-05,77,9.212774337
2026-07-22,^STOXX50E,5m,5.573380521e-05,101,11.85112607
2026-07-23,005930.KS,5m,0.0008945757827,71,47.47979541
2026-07-23,0700.HK,5m,0.0002186083784,66,23.47111232
2026-07-23,2330.TW,5m,0.000158985066,52,20.01605271
2026-07-23,6758.T,5m,7.492476116e-05,64,13.7408296
2026-07-23,7203.T,5m,5.958806027e-05,64,12.25405696
2026-07-23,9984.T,5m,0.0005906696018,64,38.58092011
2026-07-23,9988.HK,5m,0.0005065600113,66,35.7285772
2026-07-23,AAPL,5m,0.0001296106905,77,18.07260192
2026-07-23,AIR.PA,5m,0.0002748424163,101,26.31734958
2026-07-23,AMZN,5m,0.0002000055206,77,22.45025416
2026-07-23,ASML.AS,5m,0.0004678330015,101,34.33568353
2026-07-23,AUDUSD=X,5m,2.269814933e-05,287,7.563024284
2026-07-23,BNBUSDT,5m,0.0001402784048,287,18.8016377
2026-07-23,BNP.PA,5m,0.0004079602088,101,32.06337047
2026-07-23,BTCUSDT,5m,0.0001987125424,287,22.37756928
2026-07-23,BZ=F,5m,0.04566265505,242,339.2195318
2026-07-23,CC=F,5m,0.002233444991,104,75.02187265
2026-07-23,CL=F,5m,0.001016818157,275,50.61997389
2026-07-23,COST,5m,0.0001158619893,77,17.08719442
2026-07-23,ETHUSDT,5m,0.000409651313,287,32.12975737
2026-07-23,EURUSD=X,5m,1.025339103e-05,287,5.083162933
2026-07-23,GBPUSD=X,5m,1.08103945e-05,287,5.219405535
2026-07-23,GC=F,5m,0.0001150117104,275,17.02437988
2026-07-23,GOOGL,5m,0.0003961932938,77,31.59758061
2026-07-23,HG=F,5m,0.0001945296339,274,22.14079216
2026-07-23,JPM,5m,0.0001075146816,77,16.46016396
2026-07-23,KC=F,5m,0.004847786519,110,110.5279242
2026-07-23,KO,5m,0.0001111442744,77,16.73569752
2026-07-23,MC.PA,5m,0.0003604115724,101,30.13697335
2026-07-23,META,5m,0.0003188410781,77,28.34571426
2026-07-23,MSFT,5m,0.0002462952921,77,24.9131318
2026-07-23,NG=F,5m,0.0007587421528,271,43.72676783
2026-07-23,NVDA,5m,0.0004028451375,77,31.86172856
2026-07-23,NZDUSD=X,5m,2.157493037e-05,287,7.373521855
2026-07-23,PG,5m,9.153623005e-05,77,15.18786686
2026-07-23,SAN.PA,5m,0.0001571016158,101,19.89713727
2026-07-23,SAP.DE,5m,0.0003725813054,101,30.64155495
2026-07-23,SI=F,5m,0.0005365505284,275,36.77101211
2026-07-23,SIE.DE,5m,0.000192469291,101,22.02322895
2026-07-23,SOLUSDT,5m,0.0003462921537,287,29.54075536
2026-07-23,TSLA,5m,0.001042437171,77,51.25369909
2026-07-23,TTE.PA,5m,0.0001645333979,101,20.36232213
2026-07-23,UNH,5m,0.0002092985876,77,22.96589734
2026-07-23,USDCAD=X,5m,8.849934262e-06,287,4.722481799
2026-07-23,USDCHF=X,5m,2.062048715e-05,287,7.208580139
2026-07-23,USDJPY=X,5m,6.735567754e-06,287,4.119906642
2026-07-23,V,5m,6.346871812e-05,77,12.64678495
2026-07-23,XOM,5m,0.0001147783797,77,17.00710195
2026-07-23,XRPUSDT,5m,0.0002804757058,287,26.58568748
2026-07-23,ZW=F,5m,0.0006056335429,210,39.06656535
2026-07-23,^FCHI,5m,6.343554645e-05,101,12.64347963
2026-07-23,^GDAXI,5m,7.398772951e-05,101,13.65463578
2026-07-23,^GSPC,5m,4.916733356e-05,77,11.13111318
2026-07-23,^HSI,5m,6.497932434e-05,69,12.79640173
2026-07-23,^KS11,5m,0.0005884740668,71,38.50915019
2026-07-23,^N225,5m,8.895617891e-05,67,14.97229344
2026-07-23,^NDX,5m,0.0001349717786,77,18.44258339
2026-07-23,^STOXX50E,5m,6.630130624e-05,101,12.92591551
2026-07-24,005930.KS,5m,0.001199620944,71,54.98222239
2026-07-24,0700.HK,5m,9.362091482e-05,66,15.35984067
2026-07-24,2330.TW,5m,0.0001352526658,52,18.46176367
2026-07-24,6758.T,5m,0.0001444794321,64,19.08109454
2026-07-24,7203.T,5m,8.945725976e-05,64,15.01440291
2026-07-24,9984.T,5m,0.0006046294126,64,39.03416606
2026-07-24,9988.HK,5m,0.0004269623309,66,32.8016017
2026-07-24,AAPL,5m,0.0001185382963,77,17.2834171
2026-07-24,AIR.PA,5m,0.0001283265669,101,17.98285151
2026-07-24,AMZN,5m,0.0002474570566,77,24.97181977
2026-07-24,ASML.AS,5m,0.0004698501229,101,34.40962525
2026-07-24,AUDUSD=X,5m,1.040311137e-05,258,5.120140687
2026-07-24,BNBUSDT,5m,0.0002302373807,287,24.0873037
2026-07-24,BNP.PA,5m,0.0001245900083,101,17.71910892
2026-07-24,BTCUSDT,5m,0.0002652804635,287,25.85549783
2026-07-24,BZ=F,5m,0.008594413584,240,147.1663081
2026-07-24,CC=F,5m,0.001728695161,104,66.00236212
2026-07-24,CL=F,5m,0.001163793053,251,54.15494894
2026-07-24,COST,5m,7.257449906e-05,77,13.52359929
2026-07-24,ETHUSDT,5m,0.0004686757856,287,34.36659686
2026-07-24,EURUSD=X,5m,5.857604282e-06,257,3.842025871
2026-07-24,GBPUSD=X,5m,7.276427023e-06,257,4.282125185
2026-07-24,GC=F,5m,0.000114481037,251,16.98505853
2026-07-24,GOOGL,5m,0.000261267597,77,25.6591961
2026-07-24,HG=F,5m,0.0001522561706,251,19.58789294
2026-07-24,JPM,5m,7.907133591e-05,77,14.11594016
2026-07-24,KC=F,5m,0.00278913912,110,83.83692852
2026-07-24,KO,5m,6.70482948e-05,77,12.99852695
2026-07-24,MC.PA,5m,0.0002301938446,101,24.08502623
2026-07-24,META,5m,0.0001592493699,77,20.0326836
2026-07-24,MSFT,5m,0.0002231918793,77,23.71589205
2026-07-24,NG=F,5m,0.0004795217703,251,34.76197435
2026-07-24,NVDA,5m,0.000495419205,77,35.33350247
2026-07-24,NZDUSD=X,5m,1.309450294e-05,257,5.744401397
2026-07-24,PG,5m,9.532002059e-05,77,15.49859516
2026-07-24,SAN.PA,5m,0.0002381704255,101,24.49876471
2026-07-24,SAP.DE,5m,0.0008366453132,101,45.91673104
2026-07-24,SI=F,5m,0.0006006159089,251,38.9043968
2026-07-24,SIE.DE,5m,0.0001419266779,101,18.91177486
2026-07-24,SOLUSDT,5m,0.0003699892306,287,30.53478117
2026-07-24,TSLA,5m,0.0008225617531,77,45.52862416
2026-07-24,TTE.PA,5m,0.000139412258,101,18.74350261
2026-07-24,UNH,5m,7.365663731e-05,77,13.62404955
2026-07-24,USDCAD=X,5m,8.420975611e-06,253,4.606610309
2026-07-24,USDCHF=X,5m,8.802996289e-06,252,4.709941682
2026-07-24,USDJPY=X,5m,3.341931697e-06,251,2.902011006
2026-07-24,V,5m,8.575343216e-05,77,14.70029418
2026-07-24,XOM,5m,0.0001506181999,77,19.48224483
2026-07-24,XRPUSDT,5m,0.0002613757606,287,25.66450694
2026-07-24,ZW=F,5m,0.0008363751799,210,45.90931772
2026-07-24,^FCHI,5m,3.93183855e-05,101,9.954010823
2026-07-24,^GDAXI,5m,4.101861936e-05,101,10.16695238
2026-07-24,^GSPC,5m,5.523644196e-05,77,11.7981284
2026-07-24,^HSI,5m,4.368118685e-05,69,10.49173917
2026-07-24,^KS11,5m,0.0007037142355,71,42.11127965
2026-07-24,^N225,5m,0.0001715342647,67,20.79101602
2026-07-24,^NDX,5m,0.0001761986257,77,21.07179482
2026-07-24,^STOXX50E,5m,4.199340989e-05,101,10.28704977
2026-07-25,BNBUSDT,5m,5.638057623e-05,287,11.91969178
2026-07-25,BTCUSDT,5m,4.120441605e-05,287,10.18995233
2026-07-25,ETHUSDT,5m,8.054451166e-05,287,14.24683015
2026-07-25,SOLUSDT,5m,0.0001148376919,287,17.01149563
2026-07-25,XRPUSDT,5m,0.0001015001538,287,15.99313564
2026-07-26,BNBUSDT,5m,7.354489669e-05,287,13.61371146
2026-07-26,BTCUSDT,5m,8.217121503e-05,287,14.38997783
2026-07-26,ETHUSDT,5m,0.0002683171427,287,26.00306135
2026-07-26,SOLUSDT,5m,0.0002373773013,287,24.45793939
2026-07-26,XRPUSDT,5m,0.0001535102604,287,19.6683974
2026-07-27,005930.KS,5m,0.001664702165,71,64.76920144
2026-07-27,0700.HK,5m,0.0002506253202,66,25.13117201
2026-07-27,2330.TW,5m,0.0002577638316,52,25.48656226
2026-07-27,6758.T,5m,0.0002637094145,65,25.77882318
2026-07-27,7203.T,5m,7.177200471e-05,65,13.44862268
2026-07-27,9984.T,5m,0.001472717933,65,60.9200229
2026-07-27,9988.HK,5m,0.0005677720754,66,37.82572709
2026-07-27,AAPL,5m,0.0001713067477,77,20.7772232
2026-07-27,AIR.PA,5m,0.0002318783375,101,24.17298928
2026-07-27,AMZN,5m,0.0001341062467,77,18.38335502
2026-07-27,ASML.AS,5m,0.001361364674,101,58.57165678
2026-07-27,AUDUSD=X,5m,1.102841998e-05,287,5.271775635
2026-07-27,BNBUSDT,5m,0.0002464139141,287,24.91913047
2026-07-27,BNP.PA,5m,0.0001382531593,101,18.66542155
2026-07-27,BTCUSDT,5m,0.0003085763634,287,27.88570307
2026-07-27,BZ=F,5m,0.001510256226,247,61.6915366
2026-07-27,CC=F,5m,0.002567892234,104,80.44307571
2026-07-27,CL=F,5m,0.00126738842,275,56.51388164
2026-07-27,COST,5m,0.0001579027813,77,19.94780712
2026-07-27,ETHUSDT,5m,0.0006703681596,287,41.1014326
2026-07-27,EURUSD=X,5m,9.13734473e-06,287,4.798552773
2026-07-27,GBPUSD=X,5m,9.420069499e-06,287,4.872224865
2026-07-27,GC=F,5m,9.963465474e-05,275,15.84548295
2026-07-27,GOOGL,5m,0.0002697990381,77,26.07476895
2026-07-27,HG=F,5m,0.000120802378,272,17.44769304
2026-07-27,JPM,5m,7.792077926e-05,77,14.01286422
2026-07-27,KC=F,5m,0.00390472995,110,99.19636825
2026-07-27,KO,5m,0.0001433704793,77,19.00772495
2026-07-27,MC.PA,5m,0.0002348596905,101,24.32789387
2026-07-27,META,5m,0.0002138633334,77,23.21498654
2026-07-27,MSFT,5m,0.0001883870219,77,21.78842112
2026-07-27,NG=F,5m,0.0005223694237,275,36.28182669
2026-07-27,NVDA,5m,0.0006440636922,77,40.28697686
2026-07-27,NZDUSD=X,5m,1.454752386e-05,287,6.054730392
2026-07-27,PG,5m,0.0001416152622,77,18.89101535
2026-07-27,SAN.PA,5m,0.0001303937632,101,18.12711458
2026-07-27,SAP.DE,5m,0.0005439746237,101,37.02453311
2026-07-27,SI=F,5m,0.0004167838172,275,32.4082585
2026-07-27,SIE.DE,5m,0.0001935941638,101,22.08749177
2026-07-27,SOLUSDT,5m,0.0006268140444,287,39.74382206
2026-07-27,TSLA,5m,0.0005398064023,77,36.88240955
2026-07-27,TTE.PA,5m,0.0002103879617,101,23.02558715
2026-07-27,UNH,5m,0.0001779706917,77,21.17749143
2026-07-27,USDCAD=X,5m,8.882341125e-06,287,4.731120336
2026-07-27,USDCHF=X,5m,2.295660872e-05,287,7.605961739
2026-07-27,USDJPY=X,5m,3.970769091e-06,287,3.163279644
2026-07-27,V,5m,0.0001065670734,77,16.38746548
2026-07-27,XOM,5m,0.000156408362,77,19.85318796
